owner_or_insured_id,Age,Gender,Education_Level
8298,58,F,Primary_or_below
5729,24,F,Secondary
10626,75,F,Primary_or_below
6875,72,F,Tertiary
10695,43,F,Primary_or_below
10527,39,F,Primary_or_below
10880,59,M,Tertiary
5492,39,F,Tertiary
10814,28,F,Secondary
9082,38,M,Tertiary
7061,52,F,Primary_or_below
8530,45,M,Secondary
9477,43,M,Secondary
6908,36,M,Tertiary
8943,58,F,Primary_or_below
6330,60,F,Primary_or_below
3173,44,M,Secondary
10581,24,F,Secondary
5114,18,M,Secondary
2045,46,M,Tertiary
7864,23,F,Secondary
2095,37,F,Secondary
3276,77,M,Tertiary
2390,42,F,Secondary
7109,79,M,Secondary
2706,26,F,Primary_or_below
8830,26,M,Secondary
10298,26,M,Secondary
1957,47,F,Tertiary
1271,37,M,Primary_or_below
8638,41,F,Primary_or_below
8802,26,M,Primary_or_below
9631,66,M,Primary_or_below
3466,25,F,Primary_or_below
7549,78,F,Tertiary
5365,79,F,Primary_or_below
8562,72,M,Secondary
1418,56,M,Primary_or_below
10531,40,M,Secondary
3489,28,F,Secondary
4176,50,M,Secondary
7987,66,F,Tertiary
1502,46,M,Secondary
7156,65,F,Secondary
7200,32,M,Tertiary
3358,24,M,Tertiary
10836,48,F,Secondary
6302,34,M,Tertiary
2922,42,F,Primary_or_below
7906,27,F,Primary_or_below
5871,70,F,Tertiary
3248,65,M,Tertiary
10064,31,M,Secondary
5274,52,M,Primary_or_below
8230,74,M,Tertiary
5722,25,F,Tertiary
2725,62,M,Secondary
7972,44,F,Tertiary
6837,30,F,Tertiary
7840,71,F,Primary_or_below
5528,61,F,Primary_or_below
8479,60,F,Primary_or_below
6348,45,M,Tertiary
7651,65,F,Primary_or_below
10540,78,M,Tertiary
8641,78,F,Secondary
4819,59,F,Primary_or_below
4077,18,F,Tertiary
3071,67,F,Secondary
7104,55,M,Primary_or_below
3274,40,M,Tertiary
6430,41,F,Tertiary
4913,58,M,Tertiary
10596,47,M,Secondary
4570,62,F,Secondary
7552,54,M,Tertiary
1262,63,M,Tertiary
8714,64,M,Tertiary
10368,59,F,Tertiary
6777,37,M,Primary_or_below
10253,19,F,Secondary
2763,68,M,Tertiary
2774,23,F,Secondary
2473,63,F,Secondary
7977,73,F,Secondary
5062,61,F,Tertiary
3712,31,M,Tertiary
4753,32,M,Tertiary
1968,68,F,Secondary
3816,33,F,Secondary
2788,56,M,Tertiary
2811,58,M,Secondary
2516,71,M,Primary_or_below
6947,18,M,Tertiary
7640,79,F,Primary_or_below
8543,50,M,Secondary
4220,55,M,Secondary
9779,39,M,Primary_or_below
7572,70,M,Tertiary
10131,23,M,Tertiary
7615,71,F,Tertiary
3825,48,M,Primary_or_below
3123,20,M,Tertiary
8112,40,F,Tertiary
6909,18,F,Secondary
9039,46,M,Secondary
9421,37,F,Tertiary
9447,37,M,Primary_or_below
8848,41,M,Secondary
9275,35,F,Primary_or_below
9640,64,M,Primary_or_below
10759,48,M,Primary_or_below
8220,46,M,Tertiary
5187,31,F,Primary_or_below
2924,32,M,Tertiary
6831,24,F,Tertiary
1210,42,F,Primary_or_below
3103,47,M,Secondary
2350,37,F,Primary_or_below
2611,47,M,Secondary
6729,55,F,Tertiary
10500,45,F,Primary_or_below
1014,57,F,Primary_or_below
6697,18,M,Secondary
6973,48,M,Tertiary
1684,22,F,Primary_or_below
7074,61,M,Secondary
7784,55,F,Primary_or_below
8461,21,M,Primary_or_below
4453,79,F,Tertiary
4488,54,F,Tertiary
6118,59,F,Tertiary
7154,18,F,Tertiary
1188,57,F,Tertiary
7783,57,M,Primary_or_below
4454,32,M,Primary_or_below
2270,77,F,Secondary
2302,32,F,Primary_or_below
3779,39,M,Primary_or_below
3007,75,M,Secondary
2439,73,F,Secondary
6747,44,M,Tertiary
8149,51,M,Primary_or_below
5842,41,M,Secondary
5130,77,F,Secondary
9827,26,M,Tertiary
8453,79,M,Primary_or_below
7389,49,M,Secondary
8692,43,F,Secondary
9330,65,F,Tertiary
9001,72,F,Primary_or_below
1084,35,M,Tertiary
8953,73,F,Secondary
9098,43,M,Tertiary
2940,79,F,Tertiary
8276,78,M,Secondary
2889,54,M,Tertiary
1265,19,F,Tertiary
9500,45,F,Secondary
6820,19,M,Tertiary
9751,52,F,Tertiary
5420,18,F,Tertiary
10949,71,M,Secondary
8485,78,M,Secondary
10084,22,F,Tertiary
5163,63,F,Secondary
5107,75,F,Tertiary
10535,63,F,Tertiary
1863,24,M,Primary_or_below
3462,34,F,Secondary
3942,31,F,Primary_or_below
7773,50,M,Secondary
8120,39,F,Secondary
9495,53,M,Tertiary
10925,79,M,Secondary
4706,41,M,Tertiary
1186,36,F,Tertiary
4683,69,F,Primary_or_below
3473,79,M,Tertiary
1347,37,M,Tertiary
1865,60,M,Secondary
7967,60,M,Primary_or_below
2561,25,F,Secondary
2026,19,M,Tertiary
1164,51,M,Secondary
2151,67,F,Tertiary
4058,32,F,Primary_or_below
6258,42,F,Tertiary
2680,46,F,Tertiary
3875,68,M,Primary_or_below
6536,62,F,Primary_or_below
5822,79,F,Secondary
6955,21,F,Tertiary
4001,18,M,Primary_or_below
3368,77,F,Primary_or_below
9612,36,F,Primary_or_below
6076,62,M,Secondary
9940,77,M,Primary_or_below
3947,40,M,Secondary
7146,44,F,Primary_or_below
4418,36,F,Primary_or_below
1670,48,M,Secondary
4496,79,M,Primary_or_below
4525,44,F,Secondary
5022,68,M,Secondary
4989,36,M,Secondary
9662,66,F,Secondary
5351,37,M,Primary_or_below
9048,28,F,Primary_or_below
8394,29,F,Primary_or_below
5768,69,M,Primary_or_below
5875,35,M,Primary_or_below
4842,33,M,Secondary
9777,36,M,Primary_or_below
6115,71,F,Primary_or_below
10654,33,F,Primary_or_below
9559,52,F,Secondary
6029,53,F,Primary_or_below
7875,52,M,Secondary
6053,69,M,Primary_or_below
3457,33,F,Secondary
7761,36,F,Secondary
6323,51,M,Tertiary
9333,75,M,Secondary
6669,68,F,Secondary
6566,64,F,Secondary
5720,27,M,Tertiary
5366,39,M,Primary_or_below
4237,39,F,Primary_or_below
6292,68,F,Secondary
6992,80,F,Tertiary
8124,35,M,Tertiary
10582,30,F,Primary_or_below
7277,79,F,Tertiary
10750,63,F,Secondary
7435,21,F,Primary_or_below
7172,41,F,Secondary
2786,51,M,Primary_or_below
7138,74,F,Primary_or_below
9492,48,M,Secondary
5758,34,F,Primary_or_below
6700,51,F,Tertiary
2058,36,F,Primary_or_below
8085,24,F,Primary_or_below
7701,60,F,Primary_or_below
1154,28,F,Tertiary
4547,20,F,Tertiary
3904,75,M,Tertiary
6890,49,F,Primary_or_below
8429,70,M,Primary_or_below
9562,38,M,Tertiary
1410,68,M,Primary_or_below
2199,76,F,Secondary
10191,32,F,Primary_or_below
3665,80,M,Secondary
4227,25,F,Primary_or_below
9090,47,F,Tertiary
9153,64,M,Primary_or_below
9165,34,F,Primary_or_below
6414,48,F,Primary_or_below
10589,27,M,Secondary
10082,50,M,Secondary
4871,38,M,Secondary
2990,32,M,Primary_or_below
3394,50,F,Primary_or_below
8314,63,M,Secondary
2018,43,F,Tertiary
9992,35,F,Primary_or_below
10027,66,M,Secondary
10273,54,F,Tertiary
10110,51,M,Primary_or_below
10126,56,F,Secondary
6797,60,M,Primary_or_below
10410,34,F,Secondary
6985,59,F,Primary_or_below
5566,47,M,Primary_or_below
10634,27,F,Tertiary
9281,65,M,Primary_or_below
8979,36,M,Primary_or_below
3567,29,M,Primary_or_below
1102,66,F,Secondary
1943,57,F,Tertiary
4228,24,F,Tertiary
8175,40,F,Tertiary
1355,28,M,Primary_or_below
4535,56,M,Primary_or_below
5655,67,F,Secondary
1443,34,M,Primary_or_below
1573,31,F,Tertiary
8074,62,M,Tertiary
10355,75,M,Primary_or_below
4623,78,M,Secondary
1831,74,M,Tertiary
1911,67,M,Primary_or_below
3643,72,M,Primary_or_below
2059,72,M,Primary_or_below
8113,70,F,Secondary
2712,50,M,Secondary
2217,71,M,Primary_or_below
1898,28,F,Secondary
9617,72,F,Primary_or_below
2552,80,F,Secondary
2577,39,M,Secondary
2631,50,F,Primary_or_below
2751,20,M,Primary_or_below
4419,48,F,Secondary
6993,22,F,Secondary
8048,67,F,Secondary
5439,35,F,Tertiary
10013,68,F,Secondary
4655,54,M,Secondary
6311,22,F,Tertiary
10162,34,M,Primary_or_below
8058,44,M,Secondary
3203,78,F,Secondary
5362,60,F,Primary_or_below
3573,79,M,Primary_or_below
4084,63,M,Tertiary
5530,31,M,Secondary
1802,55,M,Primary_or_below
8278,24,M,Tertiary
2937,63,M,Tertiary
1897,77,M,Tertiary
6112,53,F,Tertiary
10546,65,F,Tertiary
10721,28,M,Tertiary
6244,32,M,Secondary
5128,23,M,Secondary
5032,19,F,Secondary
5143,44,F,Primary_or_below
7283,58,F,Tertiary
8797,71,F,Secondary
6373,65,F,Tertiary
5302,45,M,Primary_or_below
9208,50,F,Secondary
6556,60,F,Secondary
5570,63,M,Primary_or_below
10797,22,F,Secondary
1457,56,M,Primary_or_below
5902,74,M,Primary_or_below
6188,73,F,Primary_or_below
6251,38,M,Primary_or_below
1116,63,F,Primary_or_below
8277,32,F,Primary_or_below
10396,60,F,Secondary
6641,65,F,Tertiary
6592,66,M,Secondary
7672,29,M,Primary_or_below
6623,18,M,Primary_or_below
5747,77,F,Secondary
7097,38,F,Primary_or_below
7167,49,M,Primary_or_below
7184,80,M,Tertiary
6260,76,M,Secondary
2912,34,F,Primary_or_below
7457,27,M,Secondary
1849,39,M,Tertiary
7505,35,M,Primary_or_below
4734,28,M,Secondary
5023,52,M,Primary_or_below
3292,47,M,Secondary
7644,26,F,Secondary
5050,58,M,Secondary
5376,56,M,Secondary
2523,34,F,Primary_or_below
7958,25,M,Primary_or_below
10435,22,F,Primary_or_below
4934,42,M,Secondary
7873,65,M,Primary_or_below
7072,44,M,Tertiary
8405,68,M,Secondary
8854,71,M,Tertiary
8673,54,F,Primary_or_below
4576,80,M,Primary_or_below
8722,24,F,Secondary
8806,39,F,Secondary
10989,42,F,Secondary
7205,52,M,Tertiary
10942,38,M,Primary_or_below
8932,75,M,Primary_or_below
9060,54,M,Primary_or_below
4395,70,F,Tertiary
3363,33,M,Tertiary
8995,66,M,Tertiary
9293,36,F,Tertiary
9291,27,F,Secondary
6502,47,M,Tertiary
2586,22,M,Tertiary
2241,59,F,Secondary
9571,43,F,Primary_or_below
3061,23,M,Secondary
1940,48,M,Secondary
3015,72,F,Primary_or_below
5991,54,M,Tertiary
10108,25,F,Primary_or_below
6166,56,M,Secondary
4630,41,M,Primary_or_below
8780,50,M,Secondary
9404,45,M,Secondary
6949,56,F,Primary_or_below
1119,64,F,Primary_or_below
1233,63,M,Tertiary
10254,53,M,Primary_or_below
7484,68,M,Secondary
9366,49,M,Primary_or_below
2005,73,F,Primary_or_below
6871,29,M,Primary_or_below
2524,66,M,Secondary
1278,68,M,Primary_or_below
10189,57,M,Primary_or_below
5030,79,F,Primary_or_below
10094,56,M,Tertiary
9265,33,M,Tertiary
9254,35,F,Primary_or_below
10265,27,M,Secondary
7559,21,M,Tertiary
7170,72,M,Tertiary
4265,41,F,Primary_or_below
4945,70,F,Secondary
7413,63,M,Primary_or_below
5986,39,M,Primary_or_below
8248,70,M,Tertiary
9171,58,F,Primary_or_below
2987,49,F,Primary_or_below
3060,48,F,Tertiary
6328,56,M,Primary_or_below
5670,46,M,Tertiary
3463,47,M,Secondary
10344,70,F,Tertiary
6749,41,F,Tertiary
9268,49,M,Tertiary
7150,80,M,Tertiary
1571,30,F,Secondary
2624,77,M,Secondary
5027,53,F,Primary_or_below
5008,54,M,Primary_or_below
5098,32,F,Tertiary
2848,26,F,Primary_or_below
5325,27,M,Secondary
6374,51,M,Tertiary
9233,56,F,Primary_or_below
9005,35,F,Primary_or_below
10864,63,M,Secondary
6424,66,F,Tertiary
5505,48,M,Primary_or_below
2038,79,M,Primary_or_below
1846,57,F,Tertiary
1192,71,F,Primary_or_below
7461,42,F,Primary_or_below
10645,54,F,Tertiary
9597,54,M,Secondary
7544,74,M,Tertiary
9091,57,M,Secondary
5937,35,M,Primary_or_below
9360,53,F,Secondary
7571,25,M,Tertiary
8106,19,M,Secondary
1792,18,M,Secondary
2006,24,F,Primary_or_below
6870,62,F,Secondary
10257,30,F,Tertiary
4794,79,F,Tertiary
2783,48,M,Tertiary
5309,54,F,Tertiary
9106,47,F,Secondary
6178,62,M,Tertiary
2102,33,F,Secondary
4030,33,M,Primary_or_below
9890,70,M,Tertiary
2537,38,F,Primary_or_below
2746,38,M,Secondary
7686,46,M,Secondary
3476,49,M,Tertiary
10559,39,F,Primary_or_below
9260,20,M,Primary_or_below
6703,28,M,Primary_or_below
9714,67,F,Primary_or_below
5125,22,F,Primary_or_below
2792,18,F,Secondary
4229,58,F,Secondary
9892,56,F,Primary_or_below
5285,29,F,Secondary
2978,25,F,Tertiary
4755,79,F,Tertiary
7510,27,F,Primary_or_below
8457,61,F,Primary_or_below
2623,65,F,Tertiary
9040,30,F,Secondary
6615,19,F,Tertiary
10127,79,F,Tertiary
2629,41,F,Tertiary
2666,26,M,Secondary
2140,39,M,Tertiary
10951,38,M,Tertiary
6577,52,F,Secondary
4846,69,F,Secondary
3988,70,F,Primary_or_below
9439,60,F,Tertiary
2935,69,M,Secondary
6713,68,M,Tertiary
6135,26,F,Secondary
6808,37,M,Primary_or_below
4111,27,F,Secondary
6058,31,M,Secondary
4364,75,F,Primary_or_below
5868,46,M,Secondary
4187,58,M,Primary_or_below
3812,77,F,Primary_or_below
8200,58,F,Tertiary
3169,64,M,Tertiary
6337,65,M,Primary_or_below
4374,39,M,Secondary
3927,37,M,Tertiary
5563,60,F,Primary_or_below
7325,35,F,Tertiary
7945,68,M,Tertiary
6525,55,M,Primary_or_below
2412,55,M,Secondary
5949,36,M,Primary_or_below
3364,61,F,Tertiary
5458,24,F,Tertiary
6185,27,F,Primary_or_below
6288,41,F,Secondary
10745,35,F,Tertiary
9591,21,M,Tertiary
8762,71,F,Secondary
6706,20,F,Secondary
1791,31,M,Primary_or_below
6720,71,F,Tertiary
1073,33,F,Secondary
6804,18,M,Primary_or_below
8118,75,M,Tertiary
7673,77,M,Primary_or_below
8608,42,F,Primary_or_below
7417,80,M,Secondary
9881,37,F,Primary_or_below
9615,77,F,Tertiary
7633,61,F,Tertiary
1121,67,F,Tertiary
5633,78,M,Primary_or_below
6162,56,F,Secondary
10678,62,F,Tertiary
8475,59,F,Secondary
10444,56,M,Tertiary
3308,77,M,Tertiary
8060,23,M,Secondary
6486,40,M,Primary_or_below
3213,29,M,Tertiary
3552,46,M,Primary_or_below
7302,67,M,Primary_or_below
9732,38,F,Tertiary
7780,18,F,Secondary
6396,25,F,Tertiary
2286,67,F,Tertiary
8329,52,M,Secondary
3096,35,F,Secondary
6184,70,M,Primary_or_below
8334,57,M,Secondary
7019,50,M,Tertiary
9703,49,M,Primary_or_below
5400,20,M,Secondary
10887,61,M,Tertiary
8677,18,F,Tertiary
5148,71,M,Secondary
3542,61,F,Primary_or_below
10696,50,M,Primary_or_below
8776,69,M,Tertiary
10416,74,M,Tertiary
10066,32,F,Tertiary
4705,59,F,Secondary
8960,57,M,Tertiary
7588,72,M,Primary_or_below
7141,78,F,Secondary
1053,38,M,Tertiary
1982,73,M,Primary_or_below
9149,70,F,Tertiary
3411,74,M,Secondary
7112,62,F,Primary_or_below
9202,53,M,Tertiary
8637,24,M,Tertiary
10676,59,F,Primary_or_below
7152,77,M,Secondary
1783,42,F,Primary_or_below
3279,72,F,Primary_or_below
6301,80,M,Secondary
5081,55,M,Tertiary
10670,21,M,Tertiary
7059,43,M,Primary_or_below
1041,64,M,Primary_or_below
8100,39,M,Secondary
4996,61,F,Secondary
10889,55,F,Secondary
1148,26,F,Tertiary
3056,27,M,Tertiary
7298,30,F,Primary_or_below
10481,32,M,Primary_or_below
5303,74,M,Primary_or_below
9121,37,M,Tertiary
5639,37,F,Tertiary
9919,40,M,Tertiary
10537,47,M,Primary_or_below
7604,73,M,Secondary
4568,40,F,Primary_or_below
2720,44,F,Tertiary
10697,38,M,Secondary
8227,70,F,Primary_or_below
4731,18,M,Primary_or_below
4875,24,M,Tertiary
1785,27,M,Tertiary
9077,50,M,Tertiary
6015,61,F,Primary_or_below
3385,51,M,Tertiary
10748,66,M,Tertiary
8465,52,M,Primary_or_below
4805,66,F,Secondary
7012,48,F,Tertiary
4571,60,M,Secondary
5178,35,F,Primary_or_below
2229,33,F,Secondary
10784,24,M,Primary_or_below
10914,60,F,Tertiary
1920,49,M,Primary_or_below
3163,63,M,Tertiary
2762,42,F,Secondary
2490,44,M,Tertiary
5110,78,F,Secondary
8843,48,F,Secondary
6517,78,F,Secondary
6014,23,F,Secondary
8701,39,F,Primary_or_below
5380,73,M,Primary_or_below
9680,77,M,Primary_or_below
5035,69,M,Secondary
9596,74,F,Secondary
6692,66,M,Secondary
6271,45,F,Tertiary
3331,57,F,Secondary
8948,79,M,Tertiary
2395,47,F,Primary_or_below
8265,49,F,Primary_or_below
8127,24,F,Secondary
3549,59,F,Tertiary
3685,56,M,Primary_or_below
8976,75,M,Primary_or_below
1830,71,M,Secondary
10309,29,M,Tertiary
8998,32,M,Primary_or_below
4097,62,M,Secondary
5529,65,F,Primary_or_below
3285,57,M,Secondary
3769,41,F,Tertiary
4412,78,F,Tertiary
3404,44,F,Tertiary
5562,62,M,Tertiary
6164,24,F,Tertiary
7747,25,F,Tertiary
4574,55,M,Secondary
2103,74,M,Primary_or_below
6030,47,M,Primary_or_below
6143,47,F,Primary_or_below
3638,28,M,Primary_or_below
6224,45,F,Secondary
6412,33,M,Secondary
2957,22,M,Primary_or_below
3600,70,M,Tertiary
1042,74,M,Tertiary
9283,63,M,Primary_or_below
6322,21,F,Secondary
7852,45,M,Tertiary
9585,42,F,Primary_or_below
7973,68,F,Secondary
8273,20,M,Secondary
8134,69,M,Tertiary
8922,64,F,Secondary
4562,18,F,Primary_or_below
8690,65,F,Secondary
7567,49,M,Secondary
10198,42,M,Tertiary
5156,72,M,Secondary
6535,36,F,Secondary
5577,19,F,Primary_or_below
7991,23,F,Primary_or_below
2052,46,F,Secondary
9416,18,M,Secondary
1247,44,F,Primary_or_below
2180,52,F,Tertiary
2593,49,M,Primary_or_below
9707,67,M,Tertiary
9930,58,F,Secondary
5293,32,F,Primary_or_below
7291,56,F,Secondary
4603,66,F,Primary_or_below
9590,64,M,Primary_or_below
4291,73,F,Tertiary
10467,57,F,Secondary
9953,65,M,Tertiary
7078,23,M,Secondary
10495,19,F,Secondary
6995,41,M,Tertiary
6544,36,F,Tertiary
1058,39,F,Primary_or_below
1088,71,F,Primary_or_below
8994,56,M,Tertiary
2836,35,F,Primary_or_below
2491,78,F,Tertiary
9004,79,M,Primary_or_below
10692,48,M,Secondary
1737,54,F,Primary_or_below
8454,77,M,Secondary
8839,45,M,Primary_or_below
8022,47,F,Primary_or_below
4906,33,F,Primary_or_below
10579,62,M,Secondary
3559,67,F,Secondary
8515,41,M,Primary_or_below
2387,75,F,Tertiary
5221,33,M,Secondary
2722,42,F,Secondary
2918,49,F,Primary_or_below
5092,58,M,Tertiary
3220,21,F,Primary_or_below
2663,57,M,Tertiary
10868,45,F,Tertiary
9327,39,M,Tertiary
9385,64,M,Primary_or_below
3668,71,F,Tertiary
7542,66,F,Secondary
3496,71,M,Tertiary
2659,38,F,Tertiary
4035,34,M,Primary_or_below
8835,38,F,Primary_or_below
8912,34,F,Primary_or_below
5982,54,F,Secondary
1144,66,F,Secondary
10116,45,F,Secondary
2173,52,M,Primary_or_below
2988,73,F,Tertiary
10118,37,M,Primary_or_below
6457,57,F,Primary_or_below
9633,32,F,Tertiary
3264,33,M,Secondary
10328,43,M,Tertiary
4966,52,M,Tertiary
8040,44,F,Tertiary
6409,70,M,Secondary
10551,72,F,Secondary
10097,46,F,Secondary
10501,64,F,Primary_or_below
4407,20,M,Tertiary
5394,60,F,Secondary
1578,26,M,Secondary
7187,33,F,Secondary
7434,29,M,Secondary
3530,40,M,Secondary
2605,43,M,Secondary
9310,42,F,Primary_or_below
1132,35,M,Primary_or_below
8598,42,M,Tertiary
8595,73,F,Secondary
4399,79,F,Primary_or_below
6003,40,F,Tertiary
6010,77,F,Secondary
5431,51,M,Tertiary
5119,50,M,Secondary
10620,65,M,Primary_or_below
10332,34,M,Secondary
5209,78,F,Primary_or_below
7891,34,M,Primary_or_below
6262,58,M,Primary_or_below
1193,35,F,Tertiary
7442,28,M,Tertiary
10333,55,M,Secondary
2693,36,M,Tertiary
10613,38,F,Secondary
5651,57,M,Secondary
8084,67,F,Secondary
8793,22,F,Primary_or_below
3561,64,F,Secondary
9067,33,F,Tertiary
3191,65,M,Tertiary
5788,44,F,Secondary
7289,60,F,Primary_or_below
6227,71,F,Secondary
4710,80,F,Primary_or_below
5375,21,M,Tertiary
8520,69,F,Primary_or_below
1175,47,F,Secondary
3249,79,M,Primary_or_below
4591,39,M,Primary_or_below
6346,78,M,Tertiary
3723,39,F,Tertiary
9340,39,M,Primary_or_below
7994,41,F,Tertiary
10732,64,M,Secondary
9185,25,M,Tertiary
1399,59,F,Secondary
4134,50,F,Secondary
9199,43,F,Tertiary
10533,45,F,Secondary
4790,72,F,Primary_or_below
7360,27,M,Secondary
10789,70,F,Secondary
4262,25,F,Primary_or_below
7708,50,M,Tertiary
10964,44,M,Secondary
5374,32,F,Secondary
9951,55,F,Secondary
1464,74,M,Tertiary
1441,38,M,Tertiary
6785,79,M,Tertiary
1662,66,F,Primary_or_below
3721,26,M,Tertiary
7400,38,F,Tertiary
5575,18,F,Primary_or_below
2101,46,F,Secondary
2252,45,F,Secondary
4297,29,M,Tertiary
4410,48,F,Secondary
8697,21,M,Secondary
10723,51,F,Tertiary
4750,33,F,Primary_or_below
9181,50,F,Tertiary
7211,48,F,Tertiary
7165,57,F,Tertiary
1543,31,M,Tertiary
9721,47,F,Secondary
7507,52,F,Secondary
6269,24,F,Secondary
2991,70,F,Tertiary
3618,33,F,Secondary
8446,41,M,Secondary
3258,46,M,Primary_or_below
3936,73,M,Primary_or_below
10830,32,F,Tertiary
7151,65,F,Secondary
4128,32,M,Secondary
5355,53,M,Tertiary
2885,33,M,Secondary
3557,42,M,Tertiary
4336,72,M,Secondary
6704,35,F,Tertiary
8620,47,F,Primary_or_below
3798,67,M,Tertiary
3809,67,M,Primary_or_below
3805,71,F,Secondary
8712,46,M,Primary_or_below
3921,69,M,Secondary
7682,45,M,Tertiary
3956,20,F,Secondary
4158,26,F,Primary_or_below
7756,77,F,Secondary
1772,38,M,Primary_or_below
3450,34,M,Tertiary
9561,36,M,Secondary
1526,34,M,Primary_or_below
2824,77,F,Secondary
4342,44,F,Tertiary
4357,69,F,Tertiary
3388,57,M,Secondary
9391,54,M,Tertiary
8353,30,M,Primary_or_below
7926,49,M,Secondary
6287,55,M,Primary_or_below
4670,68,M,Tertiary
4712,40,F,Secondary
4714,55,M,Primary_or_below
7715,38,F,Tertiary
8693,74,F,Tertiary
4371,43,M,Tertiary
1798,36,F,Primary_or_below
1803,55,M,Tertiary
1628,65,M,Secondary
5267,73,M,Primary_or_below
5063,52,F,Tertiary
4461,64,M,Tertiary
5150,37,F,Secondary
1309,77,F,Secondary
3110,51,M,Tertiary
5269,70,M,Primary_or_below
9977,74,M,Secondary
9083,67,M,Primary_or_below
5446,51,M,Tertiary
3895,27,M,Primary_or_below
9289,27,M,Secondary
8933,49,M,Tertiary
3189,26,M,Secondary
3642,32,M,Tertiary
5731,67,M,Secondary
4560,36,M,Secondary
8695,31,M,Tertiary
6986,74,M,Primary_or_below
6110,19,F,Secondary
8128,49,F,Secondary
6358,24,F,Tertiary
5200,19,M,Secondary
7981,42,M,Secondary
2982,47,F,Secondary
5546,23,F,Secondary
3257,57,F,Primary_or_below
